,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type
72,73,21,Polo G,2861862,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
73,74,Life Is Good (feat. Drake),Future,2853427,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
74,75,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,2827764,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
75,76,Up Up And Away,Juice WRLD,2746660,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
76,77,Man Of The Year,Juice WRLD,2716244,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
77,78,Adore You,Harry Styles,2712636,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
78,79,Walk Em Down (feat. Roddy Ricch),NLE Choppa,2704557,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
79,80,Mood Swings (feat. Lil Tjay),Pop Smoke,2677297,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
80,81,Prospect (ft. Lil Baby),iann dior,2662839,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
81,82,Someone You Loved,Lewis Capaldi,2660393,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
82,83,goosebumps,Travis Scott,2598455,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
83,84,Burn The Hoods,Ski Mask The Slump God,2596366,https://open.spotify.com/track/34PhB0kHT00utubP3aTau8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
84,85,ROXANNE,Arizona Zervas,2593685,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
85,86,Before You Go,Lewis Capaldi,2569284,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
86,87,Stunnin' (feat. Harm Franklin),Curtis Waters,2568325,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
87,88,TELL ME WHY,The Kid LAROI,2550604,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
88,89,Falling,Trevor Daniel,2549263,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
89,90,hot girl bummer,blackbear,2537984,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
90,91,Are You Bored Yet? (feat. Clairo),Wallows,2524124,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
91,92,Soul Food II,Logic,2518371,https://open.spotify.com/track/7e0nXDIIa6hFqI4HmuanLP,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
92,93,Stuck with U (with Justin Bieber),Ariana Grande,2511653,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
93,94,Be Kind (with Halsey),Marshmello,2492066,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
94,95,HIGHEST IN THE ROOM,Travis Scott,2486404,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
95,96,Break My Heart,Dua Lipa,2477692,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
96,97,Fighting Demons,Juice WRLD,2477301,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
97,98,Ballin' (with Roddy Ricch),Mustard,2466273,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
98,99,Supalonely,BENEE,2419332,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
99,100,Heather,Conan Gray,2378808,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
100,101,WRONG (feat. Lil Mosey),The Kid LAROI,2366769,https://open.spotify.com/track/1EWkw4Fa6IlnsAihLUlFFM,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
101,102,Can't Die,Juice WRLD,2366314,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
102,103,Heartless (feat. Morgan Wallen),Diplo,2354274,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
103,104,Don't Start Now,Dua Lipa,2340841,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
104,105,ily (i love you baby) (feat. Emilee),Surf Mesa,2339752,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
105,106,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2334478,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
106,107,High Fashion (feat. Mustard),Roddy Ricch,2331423,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
107,108,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2306037,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
108,109,Breaking Me,Topic,2305615,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
109,110,Screw Juice,Juice WRLD,2289108,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
110,111,man i is,Logic,2240332,https://open.spotify.com/track/0ERnYArznxdTBEIj1VSta8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
111,112,SICKO MODE,Travis Scott,2221055,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
112,113,Celebration,Logic,2218215,https://open.spotify.com/track/1zjSuvvLpPoJwnywiFIX7E,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
113,114,BOP,DaBaby,2214261,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
114,115,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2207453,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
115,116,Jocelyn Flores,XXXTENTACION,2183832,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
116,117,Tap In,Saweetie,2143904,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
117,118,Whiskey Glasses,Morgan Wallen,2140066,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
118,119,Dance Monkey,Tones And I,2139895,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
119,120,Girls in the Hood,Megan Thee Stallion,2135828,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
120,121,I Want It,Juice WRLD,2110836,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
121,122,Godzilla (feat. Juice WRLD),Eminem,2090247,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
122,123,Chasin' You,Morgan Wallen,2061786,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
123,124,Open Mic\\Aquarius III,Logic,2061145,https://open.spotify.com/track/4L6QpiLxCLok9wZfFIdiqF,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
124,125,Emotionally Scarred,Lil Baby,2052840,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
125,126,GOOBA,6ix9ine,2030457,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
126,127,DadBod,Logic,2023461,https://open.spotify.com/track/2Wf2u3sZ8rR1sdiBuSbeR0,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
127,128,Say So,Doja Cat,1998508,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
128,129,Only You Freestyle,Headie One,1983369,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
129,130,MIDDLE CHILD,J. Cole,1963424,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
130,131,SAD!,XXXTENTACION,1955147,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
131,132,SLOW DANCING IN THE DARK,Joji,1931782,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
132,133,everything i wanted,Billie Eilish,1930108,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
133,134,How You Like That,BLACKPINK,1919394,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
134,135,If the World Was Ending - feat. Julia Michaels,JP Saxe,1911399,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
135,136,Die From A Broken Heart,Maddie & Tae,1888598,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
136,137,Party Girl (Remix),StaySolidRocky,1869034,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
137,138,PTSD,G Herbo,1863060,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
138,139,Myron,Lil Uzi Vert,1855229,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
139,140,Electric Love,BØRNS,1852460,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
140,141,MAYBE,The Kid LAROI,1839482,https://open.spotify.com/track/4YfNO7sdbAKlkGpIFDDPXU,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
141,142,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1838674,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
142,143,you broke me first,Tate McRae,1837140,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
143,144,Mariposa,Peach Tree Rascals,1819500,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
144,145,Something Special,Pop Smoke,1812203,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
145,146,Tongue Tied,Grouplove,1786038,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
146,147,More Than My Hometown,Morgan Wallen,1783750,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
147,148,lovely (with Khalid),Billie Eilish,1778356,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
148,149,Wow.,Post Malone,1768259,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
149,150,5 Hooks,Logic,1767247,https://open.spotify.com/track/7ikkUWdCqtyEGgSPyVxePq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
150,151,rockstar (feat. 21 Savage),Post Malone,1765868,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
151,152,Beautiful Crazy,Luke Combs,1764684,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
152,153,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,1753020,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
153,154,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1748617,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
154,155,Armed And Dangerous,Juice WRLD,1748068,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
155,156,In Your Eyes,The Weeknd,1741015,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
156,157,XO Tour Llif3,Lil Uzi Vert,1739516,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
157,158,Falling,Harry Styles,1734606,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
158,159,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1730198,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
159,160,Magic In The Hamptons (feat. Lil Yachty),Social House,1717465,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
160,161,bad guy,Billie Eilish,1713122,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
161,162,MAMACITA,Black Eyed Peas,1712609,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
162,163,Heard Em Say,Logic,1703653,https://open.spotify.com/track/6KASl3S3bdyrn8GxjlVimb,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
163,164,No Guidance (feat. Drake),Chris Brown,1697283,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
164,165,That Way - Bonus Track,Lil Uzi Vert,1693776,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
165,166,Ransom,Lil Tecca,1691259,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
166,167,I Fall Apart,Post Malone,1689862,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
167,168,Suge,DaBaby,1686635,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
168,169,Pop Out (feat. Lil Tjay),Polo G,1684421,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
169,170,Truth Hurts,Lizzo,1667357,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
170,171,Shotta Flow 5,NLE Choppa,1666527,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
171,172,Turks (with Gunna & ft. Travis Scott),NAV,1663894,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
172,173,The Less I Know The Better,Tame Impala,1645599,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
173,174,Fuck Love (feat. Trippie Redd),XXXTENTACION,1640753,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
174,175,Dark Place,Logic,1638974,https://open.spotify.com/track/6RIe8KbX9YMO9hFSuowqII,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
175,176,OUT WEST (feat. Young Thug),JACKBOYS,1638632,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
176,177,Money In The Grave (Drake ft. Rick Ross),Drake,1634761,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
177,178,Sum 2 Prove,Lil Baby,1633388,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
178,179,No Role Modelz,J. Cole,1632918,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
179,180,July,Noah Cyrus,1631364,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
180,181,"10,000 Hours (with Justin Bieber)",Dan + Shay,1629779,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
181,182,Deep End Freestyle,Sleepy Hallow,1627127,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
182,183,La Jeepeta - Remix,Nio Garcia,1606820,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
183,184,I Hope,Gabby Barrett,1604442,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
184,185,Memories,Maroon 5,1604421,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
185,186,Lose Somebody,Kygo,1582294,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
186,187,20 Min,Lil Uzi Vert,1577787,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
187,188,Goodbyes (feat. Young Thug),Post Malone,1576976,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
188,189,F.N,Lil Tjay,1575765,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
189,190,Moonlight,XXXTENTACION,1573449,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
190,191,Aim For The Moon (feat. Quavo),Pop Smoke,1564356,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
191,192,A2Z,Logic,1561630,https://open.spotify.com/track/7oFnyYm3SIqDJCAYAA1oZI,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
192,193,when the party's over,Billie Eilish,1560684,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
193,194,Lean Wit Me,Juice WRLD,1557974,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
194,195,Heart On Ice,Rod Wave,1555376,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
195,196,Said Sum,Moneybagg Yo,1553201,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
196,197,Kings & Queens,Ava Max,1550634,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
197,198,Murder On My Mind,YNW Melly,1548730,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
198,199,NOT FAIR (feat. Corbin),The Kid LAROI,1547622,https://open.spotify.com/track/2HrMDMckfCyM4OcZxXuiRn,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
199,200,Wait a Minute!,WILLOW,1542463,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,regional-us-weekly-2020-07-24--2020-07-31.csv,July,2020-07-24,30,Top 200
