,Position,Track Name,Artist,Streams,URL,Filename
130,131,MIDDLE CHILD,J. Cole,1738982,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-09-18--2020-09-25.csv
131,132,Life's A Mess (feat. Halsey),Juice WRLD,1737650,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,regional-us-weekly-2020-09-18--2020-09-25.csv
132,133,July,Noah Cyrus,1733810,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-09-18--2020-09-25.csv
133,134,When You Down (with Polo G feat. Lil Durk),Lil Tecca,1731080,https://open.spotify.com/track/5kTn07V96U8LyoQgz6DZzX,regional-us-weekly-2020-09-18--2020-09-25.csv
134,135,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1729210,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-09-18--2020-09-25.csv
135,136,lovely (with Khalid),Billie Eilish,1726302,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-09-18--2020-09-25.csv
136,137,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,1721251,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,regional-us-weekly-2020-09-18--2020-09-25.csv
137,138,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1718242,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-09-18--2020-09-25.csv
138,139,Hit Different,SZA,1711557,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,regional-us-weekly-2020-09-18--2020-09-25.csv
139,140,Rags2Riches (feat. ATR Son Son),Rod Wave,1708471,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-09-18--2020-09-25.csv
140,141,Don't Start Now,Dua Lipa,1700276,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-09-18--2020-09-25.csv
141,142,One Of Them Girls,Lee Brice,1697467,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,regional-us-weekly-2020-09-18--2020-09-25.csv
142,143,Tongue Tied,Grouplove,1696325,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-09-18--2020-09-25.csv
143,144,Break My Heart,Dua Lipa,1682413,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-09-18--2020-09-25.csv
144,145,PTSD,G Herbo,1681540,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-09-18--2020-09-25.csv
145,146,everything i wanted,Billie Eilish,1678284,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-09-18--2020-09-25.csv
146,147,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1671994,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-09-18--2020-09-25.csv
147,148,Kings & Queens,Ava Max,1666259,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,regional-us-weekly-2020-09-18--2020-09-25.csv
148,149,One Too Many,Keith Urban,1663624,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe,regional-us-weekly-2020-09-18--2020-09-25.csv
149,150,No Role Modelz,J. Cole,1662005,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-09-18--2020-09-25.csv
150,151,Prospect (ft. Lil Baby),iann dior,1653568,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-09-18--2020-09-25.csv
151,152,I Fall Apart,Post Malone,1642201,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-09-18--2020-09-25.csv
152,153,The Less I Know The Better,Tame Impala,1637818,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-09-18--2020-09-25.csv
153,154,rockstar (feat. 21 Savage),Post Malone,1628688,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-09-18--2020-09-25.csv
154,155,Pussy Talk,City Girls,1622327,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-09-18--2020-09-25.csv
155,156,Kacey Talk,YoungBoy Never Broke Again,1611444,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-09-18--2020-09-25.csv
156,157,"Ay, DiOs Mío!",KAROL G,1606319,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,regional-us-weekly-2020-09-18--2020-09-25.csv
157,158,"10,000 Hours (with Justin Bieber)",Dan + Shay,1591163,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-09-18--2020-09-25.csv
158,159,Wow.,Post Malone,1582713,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-09-18--2020-09-25.csv
159,160,XO Tour Llif3,Lil Uzi Vert,1574537,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-09-18--2020-09-25.csv
160,161,Cover Me Up,Morgan Wallen,1571923,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,regional-us-weekly-2020-09-18--2020-09-25.csv
161,162,betty,Taylor Swift,1564200,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,regional-us-weekly-2020-09-18--2020-09-25.csv
162,163,Armed And Dangerous,Juice WRLD,1550953,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-09-18--2020-09-25.csv
163,164,Maniac,Conan Gray,1532340,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-09-18--2020-09-25.csv
164,165,Bang!,AJR,1531437,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-09-18--2020-09-25.csv
165,166,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1527647,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-09-18--2020-09-25.csv
166,167,Say So,Doja Cat,1527156,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-09-18--2020-09-25.csv
167,168,ily (i love you baby) (feat. Emilee),Surf Mesa,1526973,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-09-18--2020-09-25.csv
168,169,bad guy,Billie Eilish,1523453,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-09-18--2020-09-25.csv
169,170,Stay High,Juice WRLD,1515190,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,regional-us-weekly-2020-09-18--2020-09-25.csv
170,171,Daddy Issues,The Neighbourhood,1507371,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-09-18--2020-09-25.csv
171,172,Blood On My Jeans,Juice WRLD,1503995,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,regional-us-weekly-2020-09-18--2020-09-25.csv
172,173,when the party's over,Billie Eilish,1501737,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-09-18--2020-09-25.csv
173,174,Fuck Love (feat. Trippie Redd),XXXTENTACION,1501472,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-09-18--2020-09-25.csv
174,175,Say You Won't Let Go,James Arthur,1494763,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-09-18--2020-09-25.csv
175,176,La Jeepeta - Remix,Nio Garcia,1492812,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,regional-us-weekly-2020-09-18--2020-09-25.csv
176,177,Mr. Brightside,The Killers,1486309,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,regional-us-weekly-2020-09-18--2020-09-25.csv
177,178,Murder On My Mind,YNW Melly,1481164,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-09-18--2020-09-25.csv
178,179,Die From A Broken Heart,Maddie & Tae,1479876,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-09-18--2020-09-25.csv
179,180,Better Together,Luke Combs,1477336,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-09-18--2020-09-25.csv
180,181,Dead Man Walking,Brent Faiyaz,1473032,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk,regional-us-weekly-2020-09-18--2020-09-25.csv
181,182,Tennessee Whiskey,Chris Stapleton,1467571,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-09-18--2020-09-25.csv
182,183,Over Now (with The Weeknd),Calvin Harris,1467134,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR,regional-us-weekly-2020-09-18--2020-09-25.csv
183,184,Pop Out (feat. Lil Tjay),Polo G,1465577,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-09-18--2020-09-25.csv
184,185,3 Musketeers,NextYoungin,1461220,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,regional-us-weekly-2020-09-18--2020-09-25.csv
185,186,Be Kind (with Halsey),Marshmello,1449150,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-09-18--2020-09-25.csv
186,187,Myron,Lil Uzi Vert,1448437,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-09-18--2020-09-25.csv
187,188,Truth Hurts,Lizzo,1446171,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-09-18--2020-09-25.csv
188,189,F.N,Lil Tjay,1436171,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-09-18--2020-09-25.csv
189,190,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1429065,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-09-18--2020-09-25.csv
190,191,Relación - Remix,Sech,1423410,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,regional-us-weekly-2020-09-18--2020-09-25.csv
191,192,Dreams - 2004 Remaster,Fleetwood Mac,1421506,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-09-18--2020-09-25.csv
192,193,Memories,Maroon 5,1414774,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-09-18--2020-09-25.csv
193,194,Money In The Grave (Drake ft. Rick Ross),Drake,1414637,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-09-18--2020-09-25.csv
194,195,hooligan,Baby Keem,1411171,https://open.spotify.com/track/02iYJG3KLBJODa5JkQ4O6y,regional-us-weekly-2020-09-18--2020-09-25.csv
195,196,Stuntin' On You (feat. DaBaby),Tyla Yaweh,1410954,https://open.spotify.com/track/341lTIxmhybbQsgydwJiFx,regional-us-weekly-2020-09-18--2020-09-25.csv
196,197,OUT WEST (feat. Young Thug),JACKBOYS,1409576,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-09-18--2020-09-25.csv
197,198,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1408061,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,regional-us-weekly-2020-09-18--2020-09-25.csv
198,199,Moonlight,XXXTENTACION,1402021,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-09-18--2020-09-25.csv
199,200,Our Time,Lil Tecca,1401876,https://open.spotify.com/track/2WxUIiq06XXPYWl9YcRJnD,regional-us-weekly-2020-09-18--2020-09-25.csv
0,1,WAP (feat. Megan Thee Stallion),Cardi B,10417487,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-09-25--2020-10-02.csv
1,2,Mood (feat. iann dior),24kGoldn,9444935,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-09-25--2020-10-02.csv
2,3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,9258340,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-09-25--2020-10-02.csv
3,4,Laugh Now Cry Later (feat. Lil Durk),Drake,8218836,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-09-25--2020-10-02.csv
4,5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7898996,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-09-25--2020-10-02.csv
5,6,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,6991730,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,regional-us-weekly-2020-09-25--2020-10-02.csv
6,7,Holy (feat. Chance The Rapper),Justin Bieber,6046100,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-09-25--2020-10-02.csv
7,8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,5368223,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-09-25--2020-10-02.csv
8,9,POPSTAR (feat. Drake),DJ Khaled,5366600,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-09-25--2020-10-02.csv
9,10,ROCKSTAR (feat. Roddy Ricch),DaBaby,5287269,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-09-25--2020-10-02.csv
10,11,my ex's best friend (with blackbear),Machine Gun Kelly,5161468,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-09-25--2020-10-02.csv
11,12,Come & Go (with Marshmello),Juice WRLD,4946074,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-09-25--2020-10-02.csv
12,13,Wishing Well,Juice WRLD,4903872,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-09-25--2020-10-02.csv
13,14,Dynamite,BTS,4805772,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,regional-us-weekly-2020-09-25--2020-10-02.csv
14,15,Heather,Conan Gray,4758455,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-09-25--2020-10-02.csv
15,16,What You Know Bout Love,Pop Smoke,4744431,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-09-25--2020-10-02.csv
16,17,forget me too (feat. Halsey),Machine Gun Kelly,4594256,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,regional-us-weekly-2020-09-25--2020-10-02.csv
17,18,Blinding Lights,The Weeknd,4487286,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-09-25--2020-10-02.csv
18,19,Watermelon Sugar,Harry Styles,4323798,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-09-25--2020-10-02.csv
19,20,you broke me first,Tate McRae,3916382,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-09-25--2020-10-02.csv
20,21,Mood Swings (feat. Lil Tjay),Pop Smoke,3887421,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-09-25--2020-10-02.csv
21,22,Blueberry Faygo,Lil Mosey,3839688,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-09-25--2020-10-02.csv
22,23,Put Your Records On,Ritt Momney,3779080,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-09-25--2020-10-02.csv
23,24,Martin & Gina,Polo G,3529787,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-09-25--2020-10-02.csv
24,25,Savage Love (Laxed - Siren Beat),Jawsh 685,3395495,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-09-25--2020-10-02.csv
25,26,Wolves (feat. Post Malone),Big Sean,3390236,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-09-25--2020-10-02.csv
26,27,Ew,Joji,3380221,https://open.spotify.com/track/3Nc86B5XmDlG1KuEeSLD8x,regional-us-weekly-2020-09-25--2020-10-02.csv
27,28,Go Crazy,Chris Brown,3344946,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-09-25--2020-10-02.csv
28,29,Dreams - 2004 Remaster,Fleetwood Mac,3326471,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-09-25--2020-10-02.csv
29,30,Smile (with The Weeknd),Juice WRLD,3284836,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-09-25--2020-10-02.csv
30,31,Your Man,Joji,3283945,https://open.spotify.com/track/6Vgtvd7I5yopJdBuxqjBd2,regional-us-weekly-2020-09-25--2020-10-02.csv
31,32,Epidemic,Polo G,3274349,https://open.spotify.com/track/170DNUSnQRp1tGpppF26pA,regional-us-weekly-2020-09-25--2020-10-02.csv
32,33,Gimme Love,Joji,3269810,https://open.spotify.com/track/5jSBnH9NyaNP5zdSB3pwgu,regional-us-weekly-2020-09-25--2020-10-02.csv
33,34,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3161769,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-09-25--2020-10-02.csv
34,35,bloody valentine,Machine Gun Kelly,3132795,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ,regional-us-weekly-2020-09-25--2020-10-02.csv
35,36,Daylight,Joji,3118249,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg,regional-us-weekly-2020-09-25--2020-10-02.csv
36,37,Roses - Imanbek Remix,SAINt JHN,3086559,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-09-25--2020-10-02.csv
37,38,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,3060417,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-09-25--2020-10-02.csv
38,39,24 (feat. Lil Baby),Money Man,3055529,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-09-25--2020-10-02.csv
39,40,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3042505,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-09-25--2020-10-02.csv
40,41,Lucid Dreams,Juice WRLD,3009325,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-09-25--2020-10-02.csv
41,42,Circles,Post Malone,2977024,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-09-25--2020-10-02.csv
42,43,Midnight Sky,Miley Cyrus,2966327,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-09-25--2020-10-02.csv
43,44,Robbery,Juice WRLD,2950374,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-09-25--2020-10-02.csv
44,45,The Box,Roddy Ricch,2930064,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-09-25--2020-10-02.csv
45,46,All Girls Are The Same,Juice WRLD,2910202,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-09-25--2020-10-02.csv
46,47,MODUS,Joji,2862755,https://open.spotify.com/track/5BibcbKVdZUuTttSG02JTp,regional-us-weekly-2020-09-25--2020-10-02.csv
47,48,7 Summers,Morgan Wallen,2788504,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-09-25--2020-10-02.csv
48,49,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2768424,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-09-25--2020-10-02.csv
49,50,death bed (coffee for your head),Powfu,2755583,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-09-25--2020-10-02.csv
50,51,Hawái,Maluma,2693215,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,regional-us-weekly-2020-09-25--2020-10-02.csv
51,52,Before You Go,Lewis Capaldi,2687974,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-09-25--2020-10-02.csv
52,53,GREECE (feat. Drake),DJ Khaled,2685091,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-09-25--2020-10-02.csv
53,54,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2680660,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-09-25--2020-10-02.csv
54,55,Someone You Loved,Lewis Capaldi,2636709,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-09-25--2020-10-02.csv
55,56,drunk face,Machine Gun Kelly,2623385,https://open.spotify.com/track/3k0YJnqMKRZb8swo86vCkq,regional-us-weekly-2020-09-25--2020-10-02.csv
56,57,Tick Tock,Joji,2617431,https://open.spotify.com/track/2Imn5iTu2xD3gXCqpBqubu,regional-us-weekly-2020-09-25--2020-10-02.csv
57,58,Party Girl,StaySolidRocky,2605102,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-09-25--2020-10-02.csv
58,59,After Party,Don Toliver,2581783,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-09-25--2020-10-02.csv
59,60,Electric Love,BØRNS,2575061,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-09-25--2020-10-02.csv
60,61,We Paid (feat. 42 Dugg),Lil Baby,2565764,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-09-25--2020-10-02.csv
61,62,Conversations,Juice WRLD,2550592,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,regional-us-weekly-2020-09-25--2020-10-02.csv
62,63,Better,ZAYN,2533853,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG,regional-us-weekly-2020-09-25--2020-10-02.csv
63,64,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2518875,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-09-25--2020-10-02.csv
64,65,Sanctuary,Joji,2500209,https://open.spotify.com/track/5F1ZmucV0uJY14y2dYKePa,regional-us-weekly-2020-09-25--2020-10-02.csv
65,66,Run,Joji,2487558,https://open.spotify.com/track/1zmgEIHE0eXH0IhBGuoTkP,regional-us-weekly-2020-09-25--2020-10-02.csv
66,67,Pretty Boy (feat. Lil Yachty),Joji,2429923,https://open.spotify.com/track/0f1G5SHFoFC9lO03gHCGVS,regional-us-weekly-2020-09-25--2020-10-02.csv
67,68,Got It On Me,Pop Smoke,2418026,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-09-25--2020-10-02.csv
68,69,Adore You,Harry Styles,2414676,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-09-25--2020-10-02.csv
69,70,Afterthought,Joji,2402603,https://open.spotify.com/track/1ggYjU6zdFHgANcku82boU,regional-us-weekly-2020-09-25--2020-10-02.csv
70,71,Head & Heart (feat. MNEK),Joel Corry,2382136,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-09-25--2020-10-02.csv
71,72,21,Polo G,2369416,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-09-25--2020-10-02.csv
72,73,all I know (feat. Trippie Redd),Machine Gun Kelly,2332054,https://open.spotify.com/track/1vuUbnY82fCNjfzqjLmblw,regional-us-weekly-2020-09-25--2020-10-02.csv
73,74,goosebumps,Travis Scott,2331729,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-09-25--2020-10-02.csv
74,75,Righteous,Juice WRLD,2320824,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-09-25--2020-10-02.csv
75,76,Life Is Good (feat. Drake),Future,2312698,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-09-25--2020-10-02.csv
76,77,Daisy,Ashnikko,2277534,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-09-25--2020-10-02.csv
