,Unnamed: 0,Unnamed: 0.1,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
1333,1333,133,134,Starting Over,Chris Stapleton,1858779,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
1334,1334,134,135,Do They Know It's Christmas? - 1984 Version,Band Aid,1854104,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,71UcB6UtI3juKDx2wsOaqn,musical advocacy,unspecified,unspecified
1335,1335,135,136,Star Shopping,Lil Peep,1847957,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,2kCcBybjl3SAtIcwdWpUe3,emo rap,lgbtq+ hip hop,unspecified
1336,1336,136,137,BOP,DaBaby,1845244,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
1337,1337,137,138,ROXANNE,Arizona Zervas,1839439,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,unspecified
1338,1338,138,139,Beautiful Crazy,Luke Combs,1836189,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
1339,1339,139,140,One Of Them Girls,Lee Brice,1833520,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,5Zq7R5qmi58ByYyBQTlNuk,contemporary country,country,country road
1340,1340,140,141,Ballin' (with Roddy Ricch),Mustard,1827196,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
1341,1341,141,142,Pretty Heart,Parker McCollum,1814772,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0Z8XVUAOBPM4x12wKnFHEQ,contemporary country,texas country,unspecified
1342,1342,142,143,Cover Me Up,Morgan Wallen,1811444,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
1343,1343,143,144,off the table (with The Weeknd),Ariana Grande,1794934,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1344,1344,144,145,Sunday Best,Surfaces,1780326,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,unspecified
1345,1345,145,146,Falling,Harry Styles,1774798,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
1346,1346,146,147,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1766533,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
1347,1347,147,148,20 Min,Lil Uzi Vert,1758694,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
1348,1348,148,149,SAD!,XXXTENTACION,1751651,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
1349,1349,149,150,Bang!,AJR,1750214,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6s22t5Y3prQHyaHWUN1R1C,modern rock,unspecified,unspecified
1350,1350,150,151,WHATS POPPIN,Jack Harlow,1740358,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
1351,1351,151,152,Freaky Girls (feat. SZA),Megan Thee Stallion,1738708,https://open.spotify.com/track/4RAEVQeHanpXyK2lrEUkMk,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1352,1352,152,153,SICKO MODE,Travis Scott,1732390,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
1353,1353,153,154,Savage Love (Laxed - Siren Beat),Jawsh 685,1729755,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,56mfhUDKa1vec6rSLZV5Eg,nz pop,unspecified,unspecified
1354,1354,154,155,Party Girl,StaySolidRocky,1728804,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,1XLWox9w1Yvbodui0SRhUQ,melodic rap,unspecified,unspecified
1355,1355,155,156,MIDDLE CHILD,J. Cole,1705780,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
1356,1356,156,157,That’s It,Future,1704859,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
1357,1357,157,158,We Paid (feat. 42 Dugg),Lil Baby,1703169,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
1358,1358,158,159,Tennessee Whiskey,Chris Stapleton,1694105,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
1359,1359,159,160,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1678995,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
1360,1360,160,161,Mr Loverman,Ricky Montgomery,1674787,https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0ZUvK7zGdXLd78mQr3t1Tw,alt z,indie pop,la indie
1361,1361,161,162,Move On - Bonus,Lil Tjay,1662841,https://open.spotify.com/track/1BPBcKcunC2olMIDEyQejT,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
1362,1362,162,163,July,Noah Cyrus,1661624,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
1363,1363,163,164,XO Tour Llif3,Lil Uzi Vert,1660320,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
1364,1364,164,165,Kacey Talk,YoungBoy Never Broke Again,1658894,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
1365,1365,165,166,White Christmas,Bing Crosby,1654550,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6ZjFtWeHP9XN7FeKSUe80S,adult standards,easy listening,lounge
1366,1366,166,167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1653504,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
1367,1367,167,168,Everybody Dies In Their Nightmares,XXXTENTACION,1651899,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
1368,1368,168,169,Falling,Trevor Daniel,1649987,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
1369,1369,169,170,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1644124,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,melodic rap,rap
1370,1370,170,171,everything i wanted,Billie Eilish,1642793,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1371,1371,171,172,Don’t Stop (feat. Young Thug),Megan Thee Stallion,1638838,https://open.spotify.com/track/0W7R5wlb4rjvowSPOY7c8m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1372,1372,172,173,Head & Heart (feat. MNEK),Joel Corry,1626367,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6DgP9otnZw5z6daOntINxp,dance pop,edm,house
1373,1373,173,174,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1615922,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,5v8jlSmAQfrkTjAlpUfWtu,adult standards,brill building pop,easy listening
1374,1374,174,175,Dancing in My Room,347aidan,1611198,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0bBz5bRBkExaej2HxtVfCw,sad rap,unspecified,unspecified
1375,1375,175,176,Take You Dancing,Jason Derulo,1610669,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,07YZf4WDAMNwqr4jfgOZ8y,dance pop,pop,pop rap
1376,1376,176,177,I Should Probably Go To Bed,Dan + Shay,1610382,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
1377,1377,177,178,Godzilla (feat. Juice WRLD),Eminem,1609247,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
1378,1378,178,179,Tongue Tied,Grouplove,1606651,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
1379,1379,179,180,Deep End,Fousheé,1603345,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6trIghKwHRUyxwvm66HLHH,indie r&b,unspecified,unspecified
1380,1380,180,181,Intentions (feat. Quavo),Justin Bieber,1593677,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1381,1381,181,182,The Less I Know The Better,Tame Impala,1584386,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,unspecified
1382,1382,182,183,Armed And Dangerous,Juice WRLD,1579893,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1383,1383,183,184,Spicy (feat. Post Malone),Ty Dolla $ign,1577444,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7c0XG5cIJTrrAgEC3ULPiq,pop,pop rap,r&b
1384,1384,184,185,safety net (feat. Ty Dolla $ign),Ariana Grande,1566911,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1385,1385,185,186,What’s New,Megan Thee Stallion,1552594,https://open.spotify.com/track/3jRHehB5ulTMKfK5WaqDqc,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1386,1386,186,187,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1549858,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
1387,1387,187,188,"10,000 Hours (with Justin Bieber)",Dan + Shay,1547176,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
1388,1388,188,189,24 (feat. Lil Baby),Money Man,1543445,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,3Rx4PJ7SP6unkOk5elPUK7,atl trap,rap,southern hip hop
1389,1389,189,190,Onna Come Up,Lil Eazzyy,1539549,https://open.spotify.com/track/0e4A9Fak1nJ7RtBD8YpoEo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0rpUnzu4JIoRkKkGvdcm7b,chicago rap,unspecified,unspecified
1390,1390,190,191,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1536533,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
1391,1391,191,192,bad guy,Billie Eilish,1535571,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1392,1392,192,193,forget me too (feat. Halsey),Machine Gun Kelly,1531080,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6TIYQ3jFPwQSRmorSezPxX,ohio hip hop,pop rap,unspecified
1393,1393,193,194,Rain On Me (with Ariana Grande),Lady Gaga,1530722,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,1HY2Jd0NmPuamShAr6KMms,dance pop,pop,post-teen pop
1394,1394,194,195,Holding On,iann dior,1529018,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6ASri4ePR7RlsvIQgWPJpS,melodic rap,pop rap,unspecified
1395,1395,195,196,when the party's over,Billie Eilish,1524650,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1396,1396,196,197,Say You Won't Let Go,James Arthur,1515305,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,4IWBUUAFIplrNtaOHcJPRM,pop,post-teen pop,talent show
1397,1397,197,198,Got It On Me,Pop Smoke,1511969,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1398,1398,198,199,Stuck with U (with Justin Bieber),Ariana Grande,1510047,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1399,1399,199,200,No Guidance (feat. Drake),Chris Brown,1509889,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
1400,1400,0,1,DÁKITI,Bad Bunny,8657149,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1401,1401,1,2,All I Want for Christmas Is You,Mariah Carey,7676768,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,pop,urban contemporary
1402,1402,2,3,Rockin' Around The Christmas Tree,Brenda Lee,7182389,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4cPHsZM98sKzmV26wlwD2W,adult standards,brill building pop,easy listening
1403,1403,3,4,Jingle Bell Rock,Bobby Helms,6682329,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,38EmEgXkgK51MT2tPY0EoC,adult standards,unspecified,unspecified
1404,1404,4,5,positions,Ariana Grande,6561383,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1405,1405,5,6,It's the Most Wonderful Time of the Year,Andy Williams,6391262,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4sj6D0zlMOl25nprDJBiU9,adult standards,brill building pop,easy listening
1406,1406,6,7,34+35,Ariana Grande,6141932,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1407,1407,7,8,Last Christmas,Wham!,6084803,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5lpH0xAS4fVfLkACg9DAuM,europop,new romantic,new wave pop
1408,1408,8,9,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,6084627,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
1409,1409,9,10,Santa Tell Me,Ariana Grande,6066025,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1410,1410,10,11,Mood (feat. iann dior),24kGoldn,5908125,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6fWVd57NKTalqvmjRd2t8Z,cali rap,unspecified,unspecified
1411,1411,11,12,It's Beginning to Look a Lot like Christmas,Michael Bublé,5774145,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1GxkXlMwML1oSg5eLPiAz3,adult standards,canadian pop,jazz pop
1412,1412,12,13,Body,Megan Thee Stallion,5631945,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1413,1413,13,14,Therefore I Am,Billie Eilish,5549931,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1414,1414,14,15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5176666,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1415,1415,15,16,Blinding Lights,The Weeknd,4951220,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
1416,1416,16,17,Underneath the Tree,Kelly Clarkson,4756544,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3BmGtnKgCSGYIUhmivXKWX,dance pop,neo mellow,pop
1417,1417,17,18,LA NOCHE DE ANOCHE,Bad Bunny,4739522,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1418,1418,18,19,WAP (feat. Megan Thee Stallion),Cardi B,4726261,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4kYSro6naA4h99UJvo89HB,pop,pop rap,post-teen pop
1419,1419,19,20,HOLIDAY,Lil Nas X,4493103,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7jVv8c5Fj3E9VhNjxT4snq,country rap,lgbtq+ hip hop,pop rap
1420,1420,20,21,Laugh Now Cry Later (feat. Lil Durk),Drake,4395269,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
1421,1421,21,22,TE MUDASTE,Bad Bunny,4310560,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
