,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type,Artist ID,Genre 1,Genre 2,Genre 3
465,66,Before You Go,Lewis Capaldi,2663283,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
466,67,Broke In A Minute,Tory Lanez,2536473,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,2jku7tDXc6XoB6MO2hFuqg,canadian hip hop,hip hop,melodic rap
467,68,Excitement,Trippie Redd,2528906,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
468,69,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2525900,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
469,70,That Way - Bonus Track,Lil Uzi Vert,2522972,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
470,71,Heartless (feat. Morgan Wallen),Diplo,2505637,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
471,72,everything i wanted,Billie Eilish,2489806,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
472,73,All Girls Are The Same,Juice WRLD,2481479,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
473,74,Trapped In The Sun,Future,2471929,https://open.spotify.com/track/6QeUzTuBoasiii8nevDciq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
474,75,Deep End Freestyle,Sleepy Hallow,2455111,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6EPlBSH2RSiettczlz7ihV,brooklyn drill,nyc rap,
475,76,Racks 2 Skinny,Migos,2439752,https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6oMuImdp5ZcFhWP0ESe6mG,atl hip hop,hip hop,pop rap
476,77,21,Polo G,2362580,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
477,78,X (with KAROL G),Jonas Brothers,2332793,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,7gOdHgIoIKoe4i9Tta6qdD,boy band,dance pop,pop
478,79,Beautiful Pain (Losin My Mind),Polo G,2331472,https://open.spotify.com/track/4SIB2yxKoFOrbkjA4zfQbB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
479,80,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2321134,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6icQOAFXDZKsumw3YXyusw,atl hip hop,hip hop,melodic rap
480,81,Martin & Gina,Polo G,2288742,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
481,82,Selfish,Madison Beer,2226029,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,2kRfqPViCqYdSGhYSM9R0Q,alt z,dance pop,electropop
482,83,Ridin Strikers,Future,2220181,https://open.spotify.com/track/6PHbWsTTlmQKF9i9VC1KFv,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
483,84,Jocelyn Flores,XXXTENTACION,2211223,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
484,85,"10,000 Hours (with Justin Bieber)",Dan + Shay,2195579,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
485,86,Whiskey Glasses,Morgan Wallen,2177058,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
486,87,Ransom,Lil Tecca,2165374,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
487,88,Temperature Rising,Tory Lanez,2153881,https://open.spotify.com/track/1miln1rdxYSBD0NOeIQeJG,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,2jku7tDXc6XoB6MO2hFuqg,canadian hip hop,hip hop,melodic rap
488,89,CITY OF ANGELS,24kGoldn,2149048,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
489,90,lovely (with Khalid),Billie Eilish,2140289,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
490,91,bad guy,Billie Eilish,2138610,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
491,92,Money In The Grave (Drake ft. Rick Ross),Drake,2137519,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
492,93,Will - Remix,Joyner Lucas,2117838,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6C1ohJrd5VydigQtaGy5Wa,boston hip hop,pop rap,rap
493,94,FIND MY WAY,DaBaby,2076752,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
494,95,Harlem Shake (feat. Young Thug),Future,2072639,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
495,96,Chasin' You,Morgan Wallen,2072487,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
496,97,I Hope,Gabby Barrett,2062648,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6Iz3eq2aQGFf7TbGT2iahL,contemporary country,,
497,98,SAD!,XXXTENTACION,2056565,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
498,99,Safaera,Bad Bunny,2055960,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
499,100,Beautiful Crazy,Luke Combs,2055546,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
500,101,Woah,Lil Baby,2043690,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
501,102,July,Noah Cyrus,2043080,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
502,103,SLOW DANCING IN THE DARK,Joji,2038599,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
503,104,Heartless (feat. Mustard),Polo G,2026621,https://open.spotify.com/track/2iP3unJbxZvRuqyrS0ocZy,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
504,105,Hard To Choose One,Future,2024059,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
505,106,Memories,Maroon 5,2006804,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,04gDigrS5kc9YWfZHwBETP,pop,pop rock,
506,107,HiTek Tek,Future,2004518,https://open.spotify.com/track/5v1STk4ZTTDrhgCs6LD3nd,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
507,108,OUT WEST (feat. Young Thug),JACKBOYS,1994055,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
508,109,Like That (feat. Gucci Mane),Doja Cat,1993258,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
509,110,Suge,DaBaby,1972639,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
510,111,Heartless,The Weeknd,1967026,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
511,112,MIDDLE CHILD,J. Cole,1956665,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
512,113,Wow.,Post Malone,1933906,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
513,114,XO Tour Llif3,Lil Uzi Vert,1925361,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
514,115,Level of Concern,Twenty One Pilots,1910392,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,3YQKmKGau1PzlVlkL1iodx,modern rock,rock,
515,116,when the party's over,Billie Eilish,1895275,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
516,117,Goodbyes (Feat. Young Thug),Post Malone,1890233,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
517,118,rockstar (feat. 21 Savage),Post Malone,1889764,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
518,119,Heart On Ice,Rod Wave,1888500,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,45TgXXqMDdF8BkjA83OM7z,florida rap,,
519,120,You should be sad,Halsey,1883908,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
520,121,Touch The Sky,Future,1881722,https://open.spotify.com/track/29s4u1adFGLWtGehbR5xkq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
521,122,One Of My,Future,1879641,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
522,123,BYE ME FUI,Bad Bunny,1874661,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
523,124,Suicidal,YNW Melly,1863518,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
524,125,Truth Hurts,Lizzo,1861397,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
525,126,I Fall Apart,Post Malone,1850518,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
526,127,33,Polo G,1848996,https://open.spotify.com/track/2iW6Hb6kfrz2K7EhPibFiq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
527,128,Magic In The Hamptons (feat. Lil Yachty),Social House,1847748,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5UjifI1TYefXWn9GdqDOHl,pop rap,,
528,129,SUGAR,BROCKHAMPTON,1840560,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
529,130,No Idea,Don Toliver,1835502,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4Gso3d4CscCijv0lmajZWs,rap,trap,
530,131,Too Comfortable,Future,1827423,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
531,132,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1821547,https://open.spotify.com/track/4Qd0pa3JO76UEwhos9JmN0,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
532,133,Sum 2 Prove,Lil Baby,1820966,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
533,134,The Less I Know The Better,Tame Impala,1817446,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,
534,135,Posted With Demons,Future,1815315,https://open.spotify.com/track/7enaBBJnekyUCcXRuwGEH6,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
535,136,Lo Mein,Lil Uzi Vert,1812275,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
536,137,Pop Out (feat. Lil Tjay),Polo G,1802502,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
537,138,Heatin Up (feat. Gunna),Lil Baby,1802167,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
538,139,Murder On My Mind,YNW Melly,1800944,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
539,140,Falling,Harry Styles,1775203,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
540,141,Armed And Dangerous,Juice WRLD,1771466,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
541,142,I Know,Polo G,1767056,https://open.spotify.com/track/40j4RoqmLiivqzRObbQ4BF,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
542,143,Emotionally Scarred,Lil Baby,1765837,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
543,144,DND,Polo G,1758038,https://open.spotify.com/track/58GJNfq2m0Qr5nIUCDbXVQ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
544,145,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1750956,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
545,146,Know Your Worth,Khalid,1740175,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
546,147,EARFQUAKE,"Tyler, The Creator",1738578,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4V8LLVI7PbaPR0K2TGSxFF,hip hop,rap,
547,148,Fuck Love (feat. Trippie Redd),XXXTENTACION,1735573,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
548,149,F.N,Lil Tjay,1734421,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
549,150,VIBEZ,DaBaby,1731657,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
550,151,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1724107,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
551,152,Skechers,DripReport,1722512,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
552,153,Does To Me (feat. Eric Church),Luke Combs,1721063,https://open.spotify.com/track/0nGXi46VcQQ56ZJR428MKS,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
553,154,Don't Believe The Hype,Polo G,1710305,https://open.spotify.com/track/3TciLI5wo7RddPtAFhiU9V,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
554,155,BELIEVE IT,PARTYNEXTDOOR,1688841,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,2HPaUgqeutzr3jx5a9WyDV,pop,pop rap,r&b
555,156,223's (feat. 9lokknine),YNW Melly,1688535,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
556,157,No Guidance (feat. Drake),Chris Brown,1687303,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
557,158,Going Bad (feat. Drake),Meek Mill,1672227,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,20sxb77xiYeusSH8cVdatc,hip hop,philly rap,pop rap
558,159,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1669749,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
559,160,Tongue Tied,Grouplove,1668028,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
560,161,PA' ROMPERLA,Bad Bunny,1659609,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
561,162,PICK UP (feat. Quavo),DaBaby,1655057,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
562,163,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1653271,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
563,164,Lean Wit Me,Juice WRLD,1633405,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
564,165,Señorita,Shawn Mendes,1629912,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
565,166,JUMP (feat. YoungBoy Never Broke Again),DaBaby,1629255,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
566,167,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1625636,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200,1VPmR4DJC1PlOtd0IADAO0,dark trap,new orleans rap,underground hip hop
